주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명,주소,전체주소,시도
215-1-000006,화성5차아파트,공영,노상,경기도 동두천시 강변로300번길 49-7,경기도 동두천시 생연동 789-25,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89973669,127.046482,N,2025-04-02,3920000,경기도 동두천시,,경기도 동두천시 강변로300번길 49-7,경기도
215-1-000007,중앙종묘농약사~성지가전재활용,공영,노상,경기도 동두천시 중앙로362번길 30-6,경기도 동두천시 생연동 561-21 ~ 689-48,58,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.91184597,127.056836,N,2025-04-02,3920000,경기도 동두천시,,경기도 동두천시 중앙로362번길 30-6,경기도
122-2-000005,도곡로327,공영,노외,서울특별시 강남구 도곡로 327,,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.49615768,127.0516645,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 도곡로 327,서울특별시
122-2-000003,도곡로21길7,공영,노외,서울특별시 강남구 도곡로 21길7,,75,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,400.0,5.0,400.0,,,280000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.49259279,127.0388717,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 도곡로 21길7,서울특별시
122-2-000001,도곡로421,공영,노외,서울특별시 강남구 도곡로 421,,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,400.0,5.0,400.0,,,280000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.49767963,127.0564652,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 도곡로 421,서울특별시
122-2-000007,강남치매안심센터,공영,노외,서울특별시 강남구 선릉로 108길 27,,90,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,400.0,5.0,400.0,,,280000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5103126,127.0463796,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 선릉로 108길 27,서울특별시
122-2-000004,역삼1동문화센터,공영,노외,서울특별시 강남구 역삼로 7길 16,,118,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,400.0,5.0,400.0,,,280000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4953545,127.0332497,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 역삼로 7길 16,서울특별시
122-2-000006,삼성1동문화센터,공영,노외,서울특별시 강남구 봉은사로 616,,66,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,400.0,5.0,400.0,,,280000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.51433979,127.062632,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 봉은사로 616,서울특별시
122-2-000008,압구정428,공영,노외,서울특별시 강남구 압구정로 161,,343,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.52684175,127.0270569,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 압구정로 161,서울특별시
122-2-000029,역삼문화공원 제2호 공영주차장,공영,노외,서울특별시 강남구 테헤란로7길 32,,50,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,300.0,5.0,300.0,,,180000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.50251536,127.0303909,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 테헤란로7길 32,서울특별시
122-2-000010,언북초교,공영,노외,서울특별시 강남구 삼성로 135길 42,,220,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,300.0,5.0,300.0,,,180000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.52012517,127.0447158,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 삼성로 135길 42,서울특별시
122-2-000009,논현로32길15,공영,노외,서울특별시 강남구 논현로 32길15,,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,300.0,5.0,300.0,,,180000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.48425157,127.0434027,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 논현로 32길15,서울특별시
122-2-000011,대치2문화센터,공영,노외,서울특별시 강남구 영동대로 65길 24,,156,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,300.0,5.0,300.0,,,180000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.50230433,127.0641674,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 영동대로 65길 24,서울특별시
122-2-000012,논현초교,공영,노외,서울특별시 강남구 강남대로 120길33,,186,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,300.0,5.0,300.0,,,180000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.50848958,127.0262229,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 강남대로 120길33,서울특별시
122-2-000013,도곡초교,공영,노외,서울특별시 강남구 선릉로 64길 33,,195,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,300.0,5.0,300.0,,,180000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.49951141,127.0544655,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 선릉로 64길 33,서울특별시
122-2-000014,신구초교,공영,노외,서울특별시 강남구 압구정로 18길 28,,184,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,300.0,5.0,300.0,,,180000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.52336057,127.0239924,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 압구정로 18길 28,서울특별시
122-2-000015,구룡산제1호,공영,노외,서울특별시 강남구 양재대로 478,,91,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,200.0,5.0,200.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.47606527,127.0672862,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 양재대로 478,서울특별시
122-2-000016,구룡산제2호,공영,노외,서울특별시 강남구 양재대로 478,,127,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,200.0,5.0,200.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.47606527,127.0672862,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 양재대로 478,서울특별시
122-2-000019,포이초교,공영,노외,서울특별시 강남구 개포로22길 87,,189,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.47591562,127.0525106,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 개포로22길 87,서울특별시
122-2-000017,논현로22길,공영,노외,서울특별시 강남구 개포로25길 32,,86,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.48202594,127.0484223,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 개포로25길 32,서울특별시
122-2-000020,개포동공원,공영,노외,서울특별시 강남구 개포로 509,,145,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.48970641,127.0682905,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 개포로 509,서울특별시
122-2-000021,언주초교,공영,노외,서울특별시 강남구 남부순환로363길19,,203,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.486322,127.036793,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 남부순환로363길19,서울특별시
122-2-000025,탄천제2호,공영,노외,서울특별시 강남구 양재대로 55길28,,322,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,100.0,5.0,100.0,,,70000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4931481,127.0877673,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 양재대로 55길28,서울특별시
122-1-000009,선릉로132길,공영,노상,서울특별시 강남구 선릉로 132길,,17,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5187291,127.0439015,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 선릉로 132길,서울특별시
122-1-000010,테헤란로64길,공영,노상,서울특별시 강남구 테헤란로 64길,,8,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5037597,127.0512298,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 테헤란로 64길,서울특별시
122-1-000011,영동대로85길,공영,노상,서울특별시 강남구 삼성로 86길,,79,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,150000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5058992,127.0587841,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 삼성로 86길,서울특별시
122-1-000012,테헤란로26길,공영,노상,서울특별시 강남구 테헤란로 26길,,10,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4995564,127.0358295,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 테헤란로 26길,서울특별시
122-1-000013,논현로28길,공영,노상,서울특별시 강남구 논현로28길,,66,2,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4836036,127.0446624,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 논현로28길,서울특별시
122-1-000014,영동대로106길,공영,노상,서울특별시 강남구 영동대로106길,,21,2,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5139455,127.0633953,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 영동대로106길,서울특별시
122-1-000015,영동대로96길,공영,노상,서울특별시 강남구 영동대로 96길,,13,2,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5109127,127.0643199,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 영동대로 96길,서울특별시
122-1-000016,남부순환로397길,공영,노상,서울특별시 강남구 남부순환로 397길,,31,2,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4938113,127.0600561,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 남부순환로 397길,서울특별시
122-1-000017,대치동507-3,공영,노상,서울특별시 강남구 삼성로 151길,서울특별시 강남구 대치동 507-3,27,2,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4933415,127.0626234,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 삼성로 151길,서울특별시
122-1-000018,헌릉로745길,공영,노상,서울특별시 강남구 헌릉로745길,,215,2,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4698283,127.1184316,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 헌릉로745길,서울특별시
122-1-000019,은마아파트,공영,노상,서울특별시 강남구 삼성로 58길,,57,2,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,120000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4990926,127.0631233,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 삼성로 58길,서울특별시
122-1-000021,압구정로29길,공영,노상,서울특별시 강남구 압구정로29길,,137,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,200.0,5.0,200.0,,,80000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5309168,127.0271688,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 압구정로29길,서울특별시
122-1-000020,대치유수지,공영,노상,서울특별시 강남구 역삼로107길 20-28,,49,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,200.0,5.0,200.0,,,80000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.504319,127.0680509,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 역삼로107길 20-28,서울특별시
122-1-000022,일원동맛의거리,공영,노상,서울특별시 강남구 일원로 9,,42,4,미시행,평일,11:00,21:00,00:00,00:00,00:00,00:00,유료,5.0,100.0,5.0,100.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.504319,127.0680509,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 일원로 9,서울특별시
122-1-000002,논현로131길,공영,노상,서울특별시 강남구 논현로 131길,,21,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,150000.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5140664,127.0283924,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 논현로 131길,서울특별시
122-1-000003,테헤란로69길,공영,노상,서울특별시 강남구 테헤란로 69길,,22,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5065829,127.0525014,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 테헤란로 69길,서울특별시
122-1-000023,영동대로86길,공영,노상,서울특별시 강남구 영동대로86길,,16,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5079995,127.065498,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 영동대로86길,서울특별시
122-1-000024,테헤란로78길,공영,노상,서울특별시 강남구 테헤란로78길,,10,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5050296,127.0550466,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 테헤란로78길,서울특별시
122-1-000025,개포주공5단지북측,공영,노상,서울특별시 강남구 삼성로4길 7,,53,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5.0,300.0,5.0,300.0,,,120000.0,카드+현금+무통장+지로,,개포주공5단지입주자대표회의,02-445-8879,37.4876225,127.0685038,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 삼성로4길 7,서울특별시
122-1-000026,신사역,공영,노상,서울특별시 강남구 압구정로18길 28,,33,1,미시행,평일,11:00,21:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.5233605,127.0239924,,2024-07-05,3220000,서울특별시 강남구,,서울특별시 강남구 압구정로18길 28,서울특별시
122-1-000027,한티역,공영,노상,"서울특별시 강남구 선릉로69길, 선릉로 63길 + 도곡로57길",,34,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,5.0,400.0,5.0,400.0,,,0.0,카드+현금+무통장+지로,,강남구도시관리공단,1544-3113,37.4981503,127.0506429,,2024-07-05,3220000,서울특별시 강남구,,"서울특별시 강남구 선릉로69길, 선릉로 63길 + 도곡로57길",서울특별시
